sequence,timestamp_et,tminus_scheduled,tminus_actual_bell,leg,phase,bid,ask,last_trade,rolling_true_print_count_60s,router_return,manager_eligible,signed_non_decision,code_path,overwritten_or_unreached
3764,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3765,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3766,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3767,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3768,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3769,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3770,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3771,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3772,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3773,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3774,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3775,2026-07-19T11:31:19.000000-04:00,T-58.683,T-63.683,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3791,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3792,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3793,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3794,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3795,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3796,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3797,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3798,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3799,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3800,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3801,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3802,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3803,2026-07-19T11:31:22.000000-04:00,T-58.633,T-63.633,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3823,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3824,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3825,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3826,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3827,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3828,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3829,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3830,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3831,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3832,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3833,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3834,2026-07-19T11:31:29.000000-04:00,T-58.517,T-63.517,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3849,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3850,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3851,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3852,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3853,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3854,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3855,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3856,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3857,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3858,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3859,2026-07-19T11:31:36.000000-04:00,T-58.400,T-63.400,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3878,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3879,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3880,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3881,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3882,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3883,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3884,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3885,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3886,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3887,2026-07-19T11:31:44.000000-04:00,T-58.267,T-63.267,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3899,2026-07-19T11:31:55.000000-04:00,T-58.083,T-63.083,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3901,2026-07-19T11:31:58.000000-04:00,T-58.033,T-63.033,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3902,2026-07-19T11:31:58.000000-04:00,T-58.033,T-63.033,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3903,2026-07-19T11:31:58.000000-04:00,T-58.033,T-63.033,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3904,2026-07-19T11:31:58.000000-04:00,T-58.033,T-63.033,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3907,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3908,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3909,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3910,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3911,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3912,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3913,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3914,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3915,2026-07-19T11:32:01.000000-04:00,T-57.983,T-62.983,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3926,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3927,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3928,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3929,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3930,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3931,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3932,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3933,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3934,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3935,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
3936,2026-07-19T11:32:05.000000-04:00,T-57.917,T-62.917,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
