class,leg_ticker,sibling_ticker,category,region,sibling_fill_cents,own_audited_close_cents,cap_99_minus_sibfill,cap_close_minus_1,target,verdict,reason,first_qualifying_epoch,first_qualifying_price,release_minutes
a_carried_pair,KXWTAMATCH-26JUL20KOVTAR-TAR,KXWTAMATCH-26JUL20KOVTAR-KOV,WTA_MAIN,51_75,23,78,76,77,76,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20OKTDOD-DOD,KXWTAMATCH-26JUL20OKTDOD-OKT,WTA_MAIN,26_50,69,29,30,28,28,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20OKTDOD-OKT,KXWTAMATCH-26JUL20OKTDOD-DOD,WTA_MAIN,51_75,30,71,69,70,69,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20PARHON-HON,KXWTAMATCH-26JUL20PARHON-PAR,WTA_MAIN,26_50,66,37,33,36,33,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20PARHON-PAR,KXWTAMATCH-26JUL20PARHON-HON,WTA_MAIN,51_75,33,65,66,64,64,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784542893,64,319.4
a_carried_pair,KXWTAMATCH-26JUL20RUZSAL-RUZ,KXWTAMATCH-26JUL20RUZSAL-SAL,WTA_MAIN,51_75,44,48,55,47,47,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784558993,45,4.1
a_carried_pair,KXWTAMATCH-26JUL20RUZSAL-SAL,KXWTAMATCH-26JUL20RUZSAL-RUZ,WTA_MAIN,26_50,55,53,44,52,44,CONVERTIBLE,"qualifying ask <= min(99-sib_fill, close-1) after sibling fill",1784558814,44,330.7
a_carried_pair,KXWTAMATCH-26JUL20SAMJOI-JOI,KXWTAMATCH-26JUL20SAMJOI-SAM,WTA_MAIN,51_75,40,61,59,60,59,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20SAMJOI-SAM,KXWTAMATCH-26JUL20SAMJOI-JOI,WTA_MAIN,26_50,59,40,40,39,39,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20SEMKRA-KRA,KXWTAMATCH-26JUL20SEMKRA-SEM,WTA_MAIN,51_75,26,76,73,75,73,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20SEMKRA-SEM,KXWTAMATCH-26JUL20SEMKRA-KRA,WTA_MAIN,le25,73,25,26,24,24,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
a_carried_pair,KXWTAMATCH-26JUL20SORCHA-CHA,KXWTAMATCH-26JUL20SORCHA-SOR,WTA_MAIN,51_75,45,56,54,55,54,NOT_CONVERTIBLE,CAP_UNREACHABLE (99-sib_fill binds),,,
a_carried_pair,KXWTAMATCH-26JUL20SORCHA-SOR,KXWTAMATCH-26JUL20SORCHA-CHA,WTA_MAIN,26_50,53,45,46,44,44,NOT_CONVERTIBLE,PRICE_NEVER_PRINTED (below close-1 not offered after fill),,,
