code,cat,state,bell,margin,layer1,leg_reasons,layer2,first_primed_epoch,feasible_window_min,max_lawful_joint_margin
26JUL13ITOKOR,WTA_MAIN,PARTIAL_FOR_REASON,exact,5,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""ITO"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""KOR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783899099,2261.8,4
26JUL13KAWWAL,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""KAW"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""WAL"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783863318,1373.7,2
26JUL13KRETOM,WTA_MAIN,PARTIAL_FOR_REASON,exact,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""KRE"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""TOM"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1783978081,1026.0,0
26JUL13LEPIBR,WTA_MAIN,PARTIAL_FOR_REASON,exact,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""IBR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""LEP"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783891995,845.1,1
26JUL13MATMIC,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,6,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""MAT"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)"", ""MIC"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783895556,1077.4,5
26JUL13MORBEJ,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,6,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BEJ"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""MOR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783900189,709.6,5
26JUL13QUERUS,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,15,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""QUE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""RUS"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783863378,1372.3,14
26JUL13ROMKUL,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,8,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""KUL"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""ROM"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783872382,1041.7,7
26JUL13SAKTON,WTA_MAIN,PARTIAL_FOR_REASON,exact,7,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""SAK"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""TON"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783899700,1694.5,6
26JUL13TAUHIB,WTA_MAIN,PARTIAL_FOR_REASON,exact,7,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""HIB"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""TAU"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783897440,1778.9,6
26JUL13TIMANN,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""ANN"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""TIM"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783903241,930.7,0
26JUL13ZHEBOU,WTA_MAIN,COMPLETE_AT_LOSS,live_by_only,4,STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BOU"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""ZHE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783898269,890.3,3
26JUL14AMAJAC,WTA_MAIN,PARTIAL_FOR_REASON,exact,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""AMA"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""JAC"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1783972984,1221.0,2
26JUL14BULPRI,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BUL"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""PRI"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1783964810,783.2,0
26JUL15AVAMAR,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,8,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""AVA"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""MAR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784045010,879.4,7
26JUL15OLIPRI,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,7,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""OLI"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""PRI"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784051872,217.3,6
26JUL15SHEQUE,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,6,STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)+STOOD_TOO_DEEP,"{""QUE"": ""STOOD_TOO_DEEP"", ""SHE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784065386,1845.9,5
26JUL16UDVKAW,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""KAW"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""UDV"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784139198,1275.4,2
26JUL17PUTSHE,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,2,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""PUT"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)"", ""SHE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784262652,318.9,1
26JUL17UDVBAD,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,8,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BAD"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""UDV"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784234495,503.8,7
26JUL17ZIDMAR,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,6,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""MAR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""ZID"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784222746,1312.0,5
26JUL18BANGAO,WTA_MAIN,PARTIAL_FOR_REASON,exact,2,STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)+STOOD_TOO_DEEP,"{""BAN"": ""STOOD_TOO_DEEP"", ""GAO"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784329786,595.0,1
26JUL18BERSAI,WTA_MAIN,COMPLETE_AT_LOSS,exact,4,STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BER"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""SAI"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784333546,649.6,3
26JUL18COSHIB,WTA_MAIN,PARTIAL_FOR_REASON,exact,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""COS"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""HIB"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784332593,748.3,0
26JUL18HONTHA,WTA_MAIN,PARTIAL_FOR_REASON,exact,4,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""HON"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""THA"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784349131,233.2,3
26JUL18ITOKNU,WTA_MAIN,NEITHER_FOR_REASON,exact,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""ITO"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""KNU"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784341719,488.5,0
26JUL18MICFRU,WTA_MAIN,PARTIAL_FOR_REASON,exact,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""FRU"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""MIC"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784330331,492.9,2
26JUL18OKALEE,WTA_MAIN,PARTIAL_FOR_REASON,exact,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""LEE"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""OKA"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784332532,624.2,1
26JUL18PALHON,WTA_MAIN,NEITHER_FOR_REASON,clean_interval,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR),"{""HON"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""PAL"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784330986,781.4,0
26JUL18SALZOL,WTA_MAIN,PARTIAL_FOR_REASON,clean_interval,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""SAL"": ""STOOD_TOO_DEEP"", ""ZOL"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784331639,114.0,1
26JUL19COSAKS,WTA_MAIN,NEITHER_FOR_REASON,exact,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""AKS"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""COS"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784404818,887.8,1
26JUL19GAOFRU,WTA_MAIN,PARTIAL_FOR_REASON,exact,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""FRU"": ""STOOD_TOO_DEEP"", ""GAO"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784378446,1217.3,0
26JUL19LEPPET,WTA_MAIN,PARTIAL_FOR_REASON,clean_interval,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""LEP"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""PET"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784416483,433.1,1
26JUL19MONPIE,WTA_MAIN,NEITHER_FOR_REASON,exact,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""MON"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""PIE"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784407010,565.2,2
26JUL19PRIMAR,WTA_MAIN,PARTIAL_FOR_REASON,exact,3,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""MAR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""PRI"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784396692,1287.3,2
26JUL19RUSKAZ,WTA_MAIN,PARTIAL_FOR_REASON,exact,1,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""KAZ"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""RUS"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}",PLAN_WAS_FEASIBLE,1784412352,627.9,0
26JUL19STRPAQ,WTA_MAIN,NEITHER_FOR_REASON,clean_interval,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""PAQ"": ""STOOD_TOO_DEEP"", ""STR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_INFEASIBLE_FLOORS_PRECEDED_PRIMED,1784454570,,
26JUL19VEDGAR,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,4,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""GAR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""VED"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784396836,1172.2,3
26JUL20AKSCOS,WTA_MAIN,PARTIAL_FOR_REASON,contradictory,9,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""AKS"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""COS"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784491044,495.6,8
26JUL20BARYUA,WTA_MAIN,COMPLETE_AT_LOSS,live_by_only,5,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BAR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""YUA"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784455326,2827.5,4
26JUL20BLIBEJ,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,5,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BEJ"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""BLI"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784470233,2764.8,4
26JUL20GAOTAG,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""GAO"": ""STOOD_TOO_DEEP"", ""TAG"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784549315,1357.1,1
26JUL20KORJIM,WTA_MAIN,PARTIAL_FOR_REASON,exact,11,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""JIM"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""KOR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784491529,1987.8,10
26JUL20OLISCH,WTA_MAIN,PARTIAL_FOR_REASON,contradictory,4,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""OLI"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""SCH"": ""STOOD_TOO_DEEP""}",PLAN_WAS_FEASIBLE,1784496236,1771.0,3
26JUL20PARHAV,WTA_MAIN,PARTIAL_FOR_REASON,exact,5,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""HAV"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""PAR"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784453078,1645.3,4
26JUL20PARHON,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,8,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""HON"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""PAR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784485460,2324.3,7
26JUL20PODLEE,WTA_MAIN,PARTIAL_FOR_REASON,contradictory,4,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""LEE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""POD"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784484524,651.4,3
26JUL20PRIBRA,WTA_MAIN,PARTIAL_FOR_REASON,exact,6,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""BRA"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)"", ""PRI"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784503119,674.0,1
26JUL20SORCHA,WTA_MAIN,PARTIAL_FOR_REASON,clean_interval,2,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING),"{""CHA"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)"", ""SOR"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784491563,2392.4,1
26JUL20TIMSAS,WTA_MAIN,PARTIAL_FOR_REASON,live_by_only,1,STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)+STOOD_TOO_DEEP,"{""SAS"": ""STOOD_TOO_DEEP"", ""TIM"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_UNCREDITED_TIMING)""}",PLAN_WAS_FEASIBLE,1784448986,2922.5,0
26JUL20VEDBAR,WTA_MAIN,PARTIAL_FOR_REASON,exact,1,LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)+STOOD_TOO_DEEP,"{""BAR"": ""STOOD_TOO_DEEP"", ""VED"": ""LICENSE_BLOCKED(PAIR_POST_ONSET_LOWS_NOT_UNDER_PAR)""}",PLAN_WAS_FEASIBLE,1784491978,869.6,0
